record_id,Ministry/Department of Justice,National Government,Provincial/State Government,New Task Force,Municipal Government,Other,Police,Ministry/Department of Foreign Affairs,Military,Ministry/Department of Health
R_3OryGlsQvgos6XyCo,False,False,True,False,False,False,False,False,False,False
R_3OryGlsQvgos6XyDt,False,False,True,False,False,False,False,False,False,False
R_1nTmTnJg8THZARmBv,False,False,True,False,False,False,False,False,False,False
R_1jq79H82Ly3RoxYDi,False,False,True,True,False,False,True,False,False,False
R_1jq79H82Ly3RoxYAh,False,False,True,True,False,False,True,False,False,False
R_1jq79H82Ly3RoxYCj,False,False,True,True,False,False,True,False,False,False
R_4YPrwPxGjTchvslBn,False,False,True,False,False,False,False,False,False,False
R_3dLCHhQlRtKesq4Bn,False,False,True,False,False,False,False,False,False,False
R_30uUjU4esHkbPFeNA,False,False,True,True,False,False,False,False,False,False
R_yBxlboJea9gzAYhNA,False,False,True,True,False,False,False,False,False,False
R_2uP1wkqK9ssD0ovNA,False,False,True,False,False,False,False,False,False,False
R_3D8EH1UKI9enuPrBn,False,False,True,False,True,False,True,False,True,True
R_3D8EH1UKI9enuPrEn,False,False,True,False,True,False,True,False,True,True
R_3D8EH1UKI9enuPrEo,False,False,True,False,True,False,True,False,True,True
R_3OffXDD4MNODbRPBn,False,False,True,False,True,True,False,False,False,False
R_1pXOTPRwCWVedMABn,False,False,True,False,True,False,False,False,False,False
R_1pXOTPRwCWVedMADl,False,False,True,False,True,False,False,False,False,False
R_1pXOTPRwCWVedMADm,False,False,True,False,True,False,False,False,False,False
R_1pXOTPRwCWVedMADk,False,False,True,False,True,False,False,False,False,False
R_3kj0swJM7H5FnGSNA,False,False,True,False,True,False,True,False,True,True
R_1r6bTlGSWJ206IAAq,False,False,True,False,False,False,False,False,False,False
R_0JHUPZMdvnYwUH7Dq,False,False,True,False,False,False,False,False,False,False
R_1fZbuy0drVferWMNA,False,False,True,False,False,False,False,False,False,False
R_2B5xBxzTLDPzYSuNA,False,False,False,False,False,False,False,False,False,True
R_2qkpQuGyic8Eo3MNA,False,True,False,False,False,False,False,False,False,True
R_A5HJMzcfhw7pBPrNA,False,True,False,False,False,False,True,False,False,True
R_2QQFNSevS0tGMPFDo,False,True,False,False,False,False,True,False,False,True
R_2QQFNSevS0tGMPFDi,False,True,False,False,False,False,True,False,False,True
R_2QQFNSevS0tGMPFDr,False,True,False,False,False,False,True,False,False,True
R_2QQFNSevS0tGMPFBw,False,True,False,False,False,False,True,False,False,True
R_2QQFNSevS0tGMPFCo,False,True,False,False,False,False,True,False,False,True
R_3r0LOY2cUmLGKk9NA,False,True,False,False,False,False,False,False,False,False
R_3egjtF8lmyIcAhTNA,False,True,False,False,False,False,True,False,False,True
R_a3k12UxMsYISue5Ct,False,True,False,False,False,False,False,False,False,False
R_a3k12UxMsYISue5Cu,False,True,False,False,False,False,False,False,False,False
R_a3k12UxMsYISue5Dp,False,True,False,False,False,False,False,False,False,False
R_a3k12UxMsYISue5Bf,False,True,False,False,False,False,False,False,False,False
R_3pg3JoTlgDYbAFRNA,False,True,False,False,False,False,False,False,False,False
R_3DbFYAJ9wXoMHX0Bi,False,False,True,False,True,False,False,False,False,False
R_tX4DrEpI5QV2LPrNA,False,True,False,False,False,False,False,False,False,True
R_3fCqYm9rrxeKWM2Aq,False,False,True,False,False,False,False,False,False,False
R_3hAOLKUWlJLLLKCBm,False,False,True,False,True,False,False,False,False,False
R_3hAOLKUWlJLLLKCAs,False,False,True,False,True,False,False,False,False,False
R_1QnNq9j2eAVrg3XAp,False,False,True,False,False,True,False,False,False,True
R_2co3WYLXsAYA2SVNA,False,False,True,False,False,False,False,False,False,True
R_WBh3GWptGzk0wBrAk,False,False,True,True,False,False,False,False,False,False
R_WBh3GWptGzk0wBrCa,False,False,True,True,False,False,False,False,False,False
R_2VC2w19gjDxhMcmBe,False,False,True,True,False,False,False,False,False,False
R_3G8GPlRAYIXmC4UNA,False,False,True,False,False,False,False,False,False,False
R_2dhbICz9CgaIf25NA,False,True,False,False,False,False,False,False,False,True
R_27s3xcajzyC4DcwBs,False,True,False,False,False,False,False,False,False,True
R_2YlWFJu6zJxgRRvNA,False,True,False,False,False,True,True,False,False,False
R_31FqRiBg5yHbYSBNA,False,False,False,False,False,False,False,False,False,True
R_2q9iG9cuXiEJJzuNA,False,True,False,False,False,False,False,False,False,False
R_z6kdlw3GkLPXPhfNA,False,True,False,False,False,False,False,False,False,False
R_3QDmJtmDqYfMhAOBs,False,False,False,False,False,False,False,False,False,True
R_2SpkEeQcXy8MqtECv,True,True,False,False,False,False,False,False,False,False
R_3MnCXKiTkLfa4hsEh,False,False,False,False,False,True,False,False,False,False
R_3Of4tPM3l41o4yhNA,False,True,False,False,False,False,True,False,True,True
R_DwcSUqfH77wYNK9Cm,False,True,False,False,False,False,False,False,True,True
R_3oXFoJEcrjKChzrNA,False,False,True,False,False,False,False,False,False,False
R_1NDKLAS8wpeUdmPNA,False,True,False,False,False,True,False,False,False,False
R_0vwj4M7pru3I5W1Eb,False,True,False,False,False,True,False,False,False,False
R_0vwj4M7pru3I5W1Ce,False,True,False,False,False,True,False,False,False,False
R_0vwj4M7pru3I5W1Ec,False,True,False,False,False,True,False,False,False,False
R_25pxdMOOm4DcgBHEb,False,False,False,False,False,False,False,False,False,True
R_25pxdMOOm4DcgBHAr,False,False,False,False,False,False,False,False,False,True
R_25pxdMOOm4DcgBHBy,False,False,False,False,False,False,False,False,False,True
R_8zYnY0lxAh6i6FXEb,False,False,False,False,False,False,False,False,False,True
R_8zYnY0lxAh6i6FXBg,False,False,False,False,False,False,False,False,False,True
R_8zYnY0lxAh6i6FXAr,False,False,False,False,False,False,False,False,False,True
R_8zYnY0lxAh6i6FXBy,False,False,False,False,False,False,False,False,False,True
R_2rBLzZxwTZvbDShCf,False,False,False,False,False,True,False,False,False,False
R_3NQwlJCFiuiZ5IoCj,False,False,True,False,False,False,False,False,False,False
R_018WovHeSwRNc41Cg,False,False,True,False,False,False,False,False,False,False
R_3hiRXFprCUlKSFlBm,False,False,True,False,False,False,False,False,False,False
R_Ck0XbpFoGMpvODvCj,False,False,True,False,True,False,True,False,False,True
R_RPGnWaMK056Ya1HNA,False,False,True,False,True,False,True,False,False,True
R_2AKJSYIsM5mDtk8Do,False,False,True,False,False,False,False,False,False,False
R_2AKJSYIsM5mDtk8Di,False,False,True,False,False,False,False,False,False,False
R_2AKJSYIsM5mDtk8Dr,False,False,True,False,False,False,False,False,False,False
R_2AKJSYIsM5mDtk8Bw,False,False,True,False,False,False,False,False,False,False
R_2AKJSYIsM5mDtk8Co,False,False,True,False,False,False,False,False,False,False
R_1qWKvhrYirXjrt1Eb,False,False,True,False,False,True,False,False,False,False
R_1qWKvhrYirXjrt1Ec,False,False,True,False,False,True,False,False,False,False
R_2TFxAhWQYyt05DFCg,False,False,True,False,False,False,False,False,False,False
R_33pvZ5uvwCSxQEHCj,False,False,True,False,False,False,False,False,False,False
R_3g7azpTiJb10OmaDq,False,False,True,False,False,False,True,False,False,True
R_3g7azpTiJb10OmaAy,False,False,True,False,False,False,True,False,False,True
R_3g7azpTiJb10OmaDd,False,False,True,False,False,False,True,False,False,True
R_2zdc9L4k4WQKgAXCu,False,False,True,False,True,False,False,False,False,False
R_2zdc9L4k4WQKgAXDp,False,False,True,False,True,False,False,False,False,False
R_2zdc9L4k4WQKgAXBf,False,False,True,False,True,False,False,False,False,False
R_2l3ezpjvHQ8gvWFDi,False,False,True,False,True,False,True,False,False,True
R_2AG33yc51D1yVeENA,False,False,True,False,True,False,True,False,False,True
R_2D2pGUUCiS0PuGNBw,False,False,True,False,True,False,True,False,False,True
R_2usSDVuCy3sstAINA,False,False,True,False,True,False,True,False,False,True
R_3EEkt1shyPexMGKNA,False,False,True,False,True,False,True,False,False,False
R_27TizhAtX2LenSuNA,False,False,True,False,False,False,False,False,False,False
R_1jH3sRhPT1U1dsLCg,False,False,True,False,False,False,False,False,False,False
R_UZaKcS7s4yQmHmxBm,False,False,True,False,False,False,False,False,False,False
R_1NaDGSQc3DLEEJFNA,False,True,True,False,False,False,False,False,False,False
R_2QPYaEk6yJIry7wNA,False,False,True,False,False,False,False,False,False,False
R_2TCeosZ4dMpk9FTCj,False,False,True,False,False,False,False,False,False,False
R_1eKTMYvbL5BNbaCNA,False,False,True,False,False,False,True,False,False,False
R_0oetbo1NiEO6i9bNA,False,False,True,False,False,False,False,False,False,False
R_27Ti6ALqco33QW1Eb,False,False,True,False,False,False,False,False,False,False
R_27Ti6ALqco33QW1Ec,False,False,True,False,False,False,False,False,False,False
R_1dtr9FLxwXoCJLREb,False,False,True,False,False,True,False,False,False,False
R_1dtr9FLxwXoCJLREc,False,False,True,False,False,True,False,False,False,False
R_10H1gnwFzpkJGnCCe,False,False,True,False,False,True,False,False,False,True
R_10H1gnwFzpkJGnCAr,False,False,True,False,False,True,False,False,False,True
R_10H1gnwFzpkJGnCBy,False,False,True,False,False,True,False,False,False,True
R_10H1gnwFzpkJGnCBe,False,False,True,False,False,True,False,False,False,True
R_10H1gnwFzpkJGnCEc,False,False,True,False,False,True,False,False,False,True
R_1QKEgPQLLEZEAt3Eb,False,False,True,False,False,True,False,False,False,False
R_1loUYBLmdC2aLsNBn,False,False,True,False,False,False,False,False,False,True
R_1loUYBLmdC2aLsNEd,False,False,True,False,False,False,False,False,False,True
R_Q3rYIVI7FOCrfK9NA,False,False,False,False,True,False,True,False,False,False
R_3JqFqQu5Y7nsrE4NA,False,False,True,False,False,False,False,False,False,False
R_1NgC8VUUYcjh1yOBe,False,False,True,False,False,False,False,False,False,False
R_3JqJO4MM2YNIon9Eb,False,False,True,False,False,True,False,False,False,False
R_1Hc9zB2RB6CtXdoNA,False,False,True,False,False,False,False,False,False,False
R_1DP9ubyZdmgu1duEb,False,False,True,False,False,False,False,False,False,False
R_1DP9ubyZdmgu1duEa,False,False,True,False,False,False,False,False,False,False
R_1DP9ubyZdmgu1duEc,False,False,True,False,False,False,False,False,False,False
R_1mUT1nU7j24ZMFVNA,False,False,True,False,False,True,False,False,False,False
R_3oBdst9uSxRj7yGNA,False,False,True,False,False,False,True,False,False,False
R_2TLXODzUPypY4NhBe,False,False,True,False,False,False,False,False,False,False
R_22E9NpAexeES0z6Cu,False,False,True,False,False,False,False,False,False,False
R_22E9NpAexeES0z6Dp,False,False,True,False,False,False,False,False,False,False
R_2sau7aCFU4qSlwyNA,False,False,True,False,False,True,False,False,False,False
R_2pSrC0rkRYY4ZksNA,False,False,False,False,True,False,False,False,False,False
R_1OP3voP8o6fRKFOCu,False,False,True,False,False,True,False,False,False,False
R_1OP3voP8o6fRKFODp,False,False,True,False,False,True,False,False,False,False
R_3MKmMPCGmQmuyIjNA,False,False,True,False,False,True,False,False,False,True
R_yIR4aoYakHjXcGtEb,False,False,False,False,False,False,False,False,False,True
R_yIR4aoYakHjXcGtEa,False,False,False,False,False,False,False,False,False,True
R_yIR4aoYakHjXcGtEc,False,False,False,False,False,False,False,False,False,True
R_qUPUCTItxA8dnnHNA,False,False,True,False,False,True,False,False,False,False
R_40cqiO6F1xX3PH3Bz,False,True,True,False,False,False,False,False,True,True
R_2rvEvA6owwMsNqbAv,False,True,False,False,False,False,False,False,False,False
R_28LEY0mCX93dz5KNA,False,True,False,False,False,False,False,False,False,True
R_2WxpsTIx0MkJRiPNA,False,False,False,False,False,True,False,False,False,False
R_2v23pTR3rxpKDw6NA,False,False,False,False,False,False,True,False,False,False
R_YXOhob3Kh4uMAbnCt,False,True,False,False,False,False,False,False,False,False
R_YXOhob3Kh4uMAbnCu,False,True,False,False,False,False,False,False,False,False
R_YXOhob3Kh4uMAbnDp,False,True,False,False,False,False,False,False,False,False
R_YXOhob3Kh4uMAbnBf,False,True,False,False,False,False,False,False,False,False
R_276WjMRETj9A4g3Dz,False,True,False,False,False,False,False,False,False,True
R_276WjMRETj9A4g3Ej,False,True,False,False,False,False,False,False,False,True
R_3iISQxosy3Nm8yONA,False,True,False,False,False,False,False,False,False,False
R_9uAXN10jFFRqj8lNA,False,False,True,False,False,False,False,False,False,False
R_1GOFbwEdvZRgkK0Ay,False,False,False,False,False,False,False,False,False,True
R_pgcne3X2mxSiZKFNA,False,False,False,False,False,True,False,False,False,False
R_qXgEB06HxHJGOw9NA,False,False,False,False,False,True,False,False,False,False
R_vuXNxOgfdibKJclNA,False,True,False,False,False,False,False,False,False,False
R_1HcOga3Rw6RtP0OAq,False,True,False,False,False,True,False,False,False,True
R_2EmB6YBpCgvNA9SNA,False,True,False,False,False,False,False,False,False,False
R_6XWoN7bnUtrqTV7NA,False,True,False,False,False,False,False,False,False,False
R_2qt2nlXj4GMIr4wBm,False,True,False,False,False,True,False,False,False,False
R_XG0QIT24wD9T5CNDq,False,True,False,False,False,False,False,False,False,False
R_XG0QIT24wD9T5CNAy,False,True,False,False,False,False,False,False,False,False
R_8do4CfIT1JaZ8HfNA,False,True,True,False,True,True,False,False,False,True
R_3ESukVR46cFWgOaNA,False,True,False,False,False,False,False,False,False,False
R_2PbaSBGSuAuIJnLNA,False,True,True,False,True,False,False,False,False,False
R_1o0d4rLjMXJZB1aAr,False,True,False,False,False,False,False,False,False,True
R_1o0d4rLjMXJZB1aBy,False,True,False,False,False,False,False,False,False,True
R_1o0d4rLjMXJZB1aEc,False,True,False,False,False,False,False,False,False,True
R_3nPC2s1ct2UyPsXNA,False,True,True,False,True,True,False,False,False,False
R_AmMc0ZWnDSV0QDvBg,False,True,False,False,False,False,False,False,False,False
R_AmMc0ZWnDSV0QDvDv,False,True,False,False,False,False,False,False,False,False
R_AmMc0ZWnDSV0QDvDu,False,True,False,False,False,False,False,False,False,False
R_AmMc0ZWnDSV0QDvDa,False,True,False,False,False,False,False,False,False,False
R_AmMc0ZWnDSV0QDvBb,False,True,False,False,False,False,False,False,False,False
R_1disfuumEoBT8UFBs,False,True,True,False,False,False,False,False,False,True
R_1disfuumEoBT8UFEh,False,True,True,False,False,False,False,False,False,True
R_1disfuumEoBT8UFCp,False,True,True,False,False,False,False,False,False,True
R_1disfuumEoBT8UFAz,False,True,True,False,False,False,False,False,False,True
R_1disfuumEoBT8UFDw,False,True,True,False,False,False,False,False,False,True
R_1disfuumEoBT8UFEb,False,True,True,False,False,False,False,False,False,True
R_3L7TaO3qfSknYgxCe,False,True,True,False,False,False,False,False,False,True
R_1FR0uhNckILeYQTAm,False,False,True,False,False,False,False,False,False,False
R_qXvPpeXjceFS2Z3NA,False,False,True,False,False,False,False,False,False,False
R_2pMOvUsOWnnECkZCt,False,False,True,False,False,True,False,False,False,False
R_2pMOvUsOWnnECkZCu,False,False,True,False,False,True,False,False,False,False
R_2pMOvUsOWnnECkZDp,False,False,True,False,False,True,False,False,False,False
R_2pMOvUsOWnnECkZBf,False,False,True,False,False,True,False,False,False,False
R_yVXTjiwm1OtJ9kdAe,False,False,True,False,False,False,False,False,False,False
R_3elfpw0djZtfG6vBn,False,False,True,False,True,False,True,False,False,False
R_3elfpw0djZtfG6vEd,False,False,True,False,True,False,True,False,False,False
R_2wT8JtxloGcEb6GNA,False,False,True,False,False,False,False,False,False,False
R_3M4Idmpft066w49Cf,False,False,True,False,False,False,False,False,False,False
R_3KPCwg2JyTuMtHIBs,False,False,True,False,False,False,False,False,False,True
R_2rqqPDY95hM9eoxBv,False,False,True,False,False,False,False,False,False,False
R_1OvsKG3kXI0vWr9NA,False,True,False,False,False,True,False,False,False,False
R_1j8StF70qtXMjCYNA,False,True,False,False,False,True,False,False,False,False
R_SBPEMBbftsgeARXNA,False,True,False,False,False,False,False,False,False,False
R_3qkywaO2jQbbE8nNA,False,True,False,False,False,True,False,False,False,False
R_xu8mPSTnLSGW8cpAe,False,False,False,False,False,True,False,False,False,False
R_xu8mPSTnLSGW8cpAd,False,False,False,False,False,True,False,False,False,False
R_3RavEDQUb6DkAfkNA,False,True,False,False,False,False,False,False,False,False
R_1f7vdpDmFNlDZwhBf,False,False,False,False,False,True,False,False,False,False
R_yOYrIzI3GgbJ5cJCt,False,False,False,False,False,True,False,False,False,False
R_yOYrIzI3GgbJ5cJCu,False,False,False,False,False,True,False,False,False,False
R_yOYrIzI3GgbJ5cJDp,False,False,False,False,False,True,False,False,False,False
R_eywYaqrlyu4lObDNA,False,False,False,False,False,False,False,False,False,True
R_337QOAZSTTKfAasNA,False,False,True,False,True,False,True,False,False,False
R_3RpV3MH3Onz0PlmDo,False,False,True,False,False,False,False,False,False,False
R_3RpV3MH3Onz0PlmDr,False,False,True,False,False,False,False,False,False,False
R_3RpV3MH3Onz0PlmBw,False,False,True,False,False,False,False,False,False,False
R_3RpV3MH3Onz0PlmCo,False,False,True,False,False,False,False,False,False,False
R_1H7gxYgYt86Id5WNA,False,False,True,False,True,False,False,False,False,False
R_27y4yrdBzKqHWRBNA,False,False,True,False,False,False,False,False,False,False
R_w66yLror5kR8j7zNA,False,False,True,False,True,False,True,False,False,False
R_TctIjjbQ7MlsOelNA,False,False,True,False,False,False,False,False,False,False
R_r1oTchWCRMYBl17NA,False,False,True,False,True,False,False,False,False,False
R_OCoZkjEoOWIrEI1Dr,False,False,False,False,True,False,False,False,False,False
R_21FJLbjVQUwv4PsBg,False,False,False,False,False,False,False,False,False,True
R_1IyYEHW14LfeqX6Dq,False,True,False,False,False,False,False,False,False,False
R_1IYM38INMbPgjvpDq,False,True,False,False,False,False,False,False,False,False
R_2rBlsD89RDHfCGtDq,False,True,False,False,False,False,False,False,False,False
R_2AHlNEAPxMG2ClkDq,False,True,False,False,False,False,False,False,False,False
R_1ifZ6ARnduB4P7dDq,False,True,False,False,False,False,False,False,False,False
R_0iWDCRfR357LSgxNA,False,True,False,False,False,False,False,False,False,True
R_2OJvAAOHYh95an8Cj,False,True,False,False,False,False,False,False,False,False
R_3qJM2H5gNLUgjHgCo,False,True,False,False,False,True,False,False,False,False
R_3qJM2H5gNLUgjHgCj,False,True,False,False,False,True,False,False,False,False
R_2WNokc5stpof2tyNA,False,True,False,False,False,False,False,False,False,True
R_Z9ODjRzwD86imLDNA,False,False,False,False,False,True,False,False,False,False
R_RQzJohAVnx9CyyJBg,False,False,True,False,False,False,False,False,False,False
R_RQzJohAVnx9CyyJAr,False,False,True,False,False,False,False,False,False,False
R_RQzJohAVnx9CyyJBy,False,False,True,False,False,False,False,False,False,False
R_RQzJohAVnx9CyyJCg,False,False,True,False,False,False,False,False,False,False
R_do3tySYhm6R840hDs,False,False,False,False,False,False,False,False,False,True
R_3J1PeQa3IWk4FNbNA,False,True,False,False,False,False,True,False,False,True
R_2wcpCCFHlv5XaODCk,False,False,False,False,False,False,False,False,False,True
R_2duJZQeU6JGf8L0Eb,False,True,False,False,False,True,False,False,False,False
R_2duJZQeU6JGf8L0Ea,False,True,False,False,False,True,False,False,False,False
R_1GTCOEYt7zXZb4FEc,False,True,False,False,False,False,False,False,False,True
R_1CliYqjSqKFqLDlEc,False,True,False,False,False,False,False,False,False,False
R_3e82ZRQEIjX1A18Dq,False,True,False,False,False,False,False,False,False,False
R_2uPuMfJ0S7bguNhNA,False,True,False,False,False,False,False,False,False,False
R_1E5ThmflTAiY3LANA,False,True,False,False,False,True,False,False,False,True
R_307dnM365gIC29ZNA,False,True,False,False,False,False,False,False,False,True
R_OPAKgsqUn2wCtvHNA,False,True,False,False,False,False,True,False,False,True
R_2ya0QQoO5pT2Ss6NA,False,True,False,False,False,False,False,False,False,True
R_2CEwX3c8NAbEY32Dq,False,True,False,False,False,False,False,False,False,False
R_25WQELW5IyUS5uhDi,False,True,False,False,False,False,False,False,False,True
R_2w1xRlvVnRDmlOkAr,False,True,False,False,False,True,False,False,False,True
R_2WCinmutH9ijHH5Ar,False,True,False,True,False,False,False,False,False,False
R_2WCinmutH9ijHH5By,False,True,False,True,False,False,False,False,False,False
R_2WCinmutH9ijHH5Ec,False,True,False,True,False,False,False,False,False,False
R_3plsTWuFlV3mdDmAr,False,True,False,True,False,False,True,False,True,False
R_1q83awn8Lr4dKQHNA,False,True,False,False,False,False,False,False,False,False
R_d0yNE0Ok5yt2FkRNA,False,True,False,False,False,True,False,False,False,True
R_2ElTCkc7zTrgLCqNA,False,False,False,False,False,False,False,False,False,True
R_1loxoKEblm405Y0Ar,False,True,False,False,False,False,False,False,False,True
R_1loxoKEblm405Y0Be,False,True,False,False,False,False,False,False,False,True
R_1rHdRYN1yqhxILjDz,False,True,False,False,False,False,False,False,False,False
R_3I5WzmByC6JoBtENA,False,True,False,False,False,False,False,False,False,False
R_dmALuTZ77DFmsUNDa,False,False,True,False,False,False,False,False,False,True
R_bdP74so6JLhq4IpAq,False,True,False,False,False,False,False,False,False,False
R_3fCTTNx2v7lswmrNA,False,False,False,False,False,False,False,False,False,True
R_RIkDnJbK6xsqik1NA,False,False,False,False,False,True,False,False,False,False
R_2S8eNacc6G5IRd1NA,False,True,False,False,False,False,False,False,False,False
R_U9O9ZtGrRgnCSeRCg,False,False,True,False,False,False,False,False,False,False
R_1HpcCJjKxMkg6MIEn,False,False,False,False,True,False,True,False,False,False
R_aXFobAKFgZfuqSlBn,False,False,False,False,True,False,True,False,False,False
R_aXFobAKFgZfuqSlEn,False,False,False,False,True,False,True,False,False,False
R_1K0YJh15x7B6CnuDu,False,False,True,False,False,True,False,False,False,True
R_1K0YJh15x7B6CnuDa,False,False,True,False,False,True,False,False,False,True
R_1K0YJh15x7B6CnuBc,False,False,True,False,False,True,False,False,False,True
R_2t9wbehNZNuPsoEDu,False,False,True,False,False,True,False,False,False,True
R_2t9wbehNZNuPsoEDa,False,False,True,False,False,True,False,False,False,True
R_2t9wbehNZNuPsoEBc,False,False,True,False,False,True,False,False,False,True
R_2QlgGvHpLkI3hN8NA,False,False,False,False,False,False,False,False,False,True
R_1q3ytCJkMmpDEmTAr,False,False,True,False,False,False,False,False,False,True
R_1PUFPgpfAt4H3hsBs,False,False,False,False,False,False,False,False,False,True
R_1PUFPgpfAt4H3hsCp,False,False,False,False,False,False,False,False,False,True
R_3CVqyQbDAQCCrlqCv,True,False,False,False,False,True,False,False,False,False
R_6M5VNTZDnmPS2qtCc,False,True,False,False,False,False,False,False,False,False
R_30dUu2PpmCaM2exBv,False,False,False,True,True,False,True,False,False,False
R_31NxavUpcjlWeXGNA,False,False,True,False,False,False,False,False,False,False
R_1feFUMqC9IFiZr1Aq,False,False,False,False,False,False,False,False,False,True
R_3GuAHZXC3EqreTJNA,False,False,False,False,False,True,False,False,False,False
R_1ieAUSyOMqRWYT8Bs,False,False,True,False,False,False,False,False,False,False
R_1ieAUSyOMqRWYT8Cp,False,False,True,False,False,False,False,False,False,False
R_xxxcbXKoypucOMFEh,False,False,False,False,False,True,False,False,False,False
R_3F1F9Xz2BQEJvS9NA,False,True,True,False,True,False,True,False,True,True
R_2Xh8vIREdV8jDr9Di,False,False,False,False,False,False,True,False,False,False
R_2dZs1e7VlMxMDtMBs,False,True,False,False,False,False,False,False,False,False
R_2dZs1e7VlMxMDtMCp,False,True,False,False,False,False,False,False,False,False
R_3fUEgSiWeDINOrdCf,False,True,False,False,False,False,False,False,False,False
R_1jUnbj5zHeRKAuINA,False,False,True,False,False,False,False,False,False,False
R_2w69j4G1qAQmEIFBs,False,False,True,False,False,True,False,False,False,False
R_2w69j4G1qAQmEIFCp,False,False,True,False,False,True,False,False,False,False
R_2w69j4G1qAQmEIFBg,False,False,True,False,False,True,False,False,False,False
R_3PBnXVyHa0fIIe7NA,False,False,False,False,True,False,True,False,False,False
R_2zhHJTqMXNUbuX8NA,False,True,True,False,True,True,True,False,False,False
R_2pY6adZv8Ej0D0kNA,False,False,True,False,True,True,False,False,False,False
R_1I4nOYIFOglhB8tDo,False,False,False,True,True,False,True,False,False,False
R_1I4nOYIFOglhB8tDr,False,False,False,True,True,False,True,False,False,False
R_1I4nOYIFOglhB8tDs,False,False,False,True,True,False,True,False,False,False
R_zewLEgVqX6QYrQdNA,False,False,False,False,True,False,False,False,False,False
R_2wt2gZSG1Nc4K45Dr,False,False,False,False,True,True,True,False,False,False
R_23e1xucS3HLwFetNA,False,False,False,True,True,False,True,False,False,False
R_3R1KN0mU9TOON13By,False,False,False,False,False,True,False,False,False,True
R_2VlmNk3qi86XelrNA,False,True,False,False,False,False,False,False,False,True
R_p0n6qGfu7FZpfvbEn,False,False,False,False,False,False,False,False,False,True
R_3eh8y2CZ9uOQi77NA,False,True,False,False,False,False,False,False,False,False
R_9NrFGTB3B0LIZ4RNA,False,False,False,False,False,False,False,False,False,True
R_1IuxKbaF1MSbEd4NA,False,True,True,False,True,False,True,False,True,True
R_1oGq8falq9MmKQXNA,False,False,True,False,False,False,False,False,False,False
R_32Y4cU5EMNgs4XYNA,False,False,False,False,True,False,False,False,False,False
R_yUuGiQLvmrgTFwBNA,False,False,True,False,False,False,False,False,False,False
R_1QA7KvQOK167vtcCt,False,True,True,False,True,True,False,False,False,False
R_1QA7KvQOK167vtcCu,False,True,True,False,True,True,False,False,False,False
R_1QA7KvQOK167vtcDp,False,True,True,False,True,True,False,False,False,False
R_1QA7KvQOK167vtcBf,False,True,True,False,True,True,False,False,False,False
R_3KW2h9eESod6SvNCr,False,False,True,False,False,True,False,False,False,False
R_2CvmOWPtgCYM7pGNA,False,False,False,False,True,False,False,False,False,False
R_33D1FZvs10CaYe2NA,False,False,False,False,True,False,False,False,False,False
R_ZeQ7EuCrqcsd06BBs,False,True,False,False,False,False,False,False,False,False
R_1n0HhohPHgbfmc3NA,False,False,False,False,True,False,False,False,False,False
R_1eqUjzeSWM0LgjQNA,False,True,False,False,False,True,False,False,False,False
R_2c5dPpHrlYM8886NA,False,True,False,False,False,False,False,False,False,True
R_1OCuTfQSib9JkJANA,False,False,False,False,False,True,False,False,False,False
R_3GfXwBdETxUfMOeDq,False,True,False,False,False,False,False,False,False,False
R_3GfXwBdETxUfMOeAy,False,True,False,False,False,False,False,False,False,False
R_1mnmGAxbuLNzMgsNA,False,False,False,False,False,False,False,False,False,True
R_3iPgnw1mlgXRGReNA,False,True,False,False,False,False,False,False,False,False
R_3FPe89xPIjpRgmvNA,False,False,False,False,False,False,True,False,False,False
R_RaVCOf80Pvn2PTjNA,False,True,False,False,False,False,False,False,False,False
R_2YRleToJWHeye96Aq,False,True,False,False,False,False,False,False,False,False
R_2bN1kYjbH06WV7jNA,False,True,True,False,True,False,True,False,True,True
R_2Sjmjzoy1toQGUZBg,False,False,False,False,False,False,False,False,False,True
R_24DdN1gMMC5isDbNA,False,True,False,False,False,False,True,False,False,False
R_3J3DVzhB3Fk7jv7NA,False,True,False,False,False,True,False,False,False,False
R_3KGZN1iGkBGjvwvNA,False,True,False,False,False,False,False,False,False,False
R_2bIEtsWiiHNvxKSDo,False,True,False,False,False,False,False,False,False,False
R_2bIEtsWiiHNvxKSDi,False,True,False,False,False,False,False,False,False,False
R_2bIEtsWiiHNvxKSDr,False,True,False,False,False,False,False,False,False,False
R_2bIEtsWiiHNvxKSBw,False,True,False,False,False,False,False,False,False,False
R_2bIEtsWiiHNvxKSCo,False,True,False,False,False,False,False,False,False,False
R_27dpT2iQnHvNkSACj,False,False,False,False,True,False,False,False,False,False
R_1Ia6RnlY1aIR9IhAi,False,False,True,False,True,False,True,False,False,False
R_2VpzBm8wedX6aM7Ai,False,False,False,False,True,False,True,False,False,False
R_vuYn28nIunjYlBTAi,False,False,False,False,True,False,True,False,False,False
R_vNXiUkDcnT2eAudBm,False,False,False,False,False,True,False,False,False,False
R_Q61yJaAvXEBYI8xDq,False,True,False,False,False,False,False,False,False,False
R_3fTV0704biLayuhNA,False,True,False,False,False,False,False,False,False,False
R_5cdvhSh0L8CP1RfNA,False,True,False,False,False,False,False,False,False,False
R_cGdqqAVmA3BfAL7Cj,False,False,False,False,True,True,False,False,False,False
